,Label_0,Label_1,Label_2,Label_3,Label_4,Label_5,Label_6,Label_7,Label_8,Label_9,Label_10,Label_11,Label_12,Label_13,Label_14,Label_15,Label_16,Label_17,Label_18,Label_19,Label_20,Label_21,Label_22,Label_23,Label_24,Label_25,Label_26,Label_27,Label_28,Label_29,Label_30,Label_31,Label_32,Label_33,Label_34,Label_35,Label_36,Label_37,Label_38,Label_39,Label_40,Label_41,Label_42,Label_43,Label_44,Label_45,Label_46,Label_47,Label_48,Label_49,Label_50,Label_51,Label_52,Label_53,Label_54,Label_55,Label_56,Label_57,Label_58,Label_59,Label_60,Label_61,Label_62,Label_63,Label_64,Label_65,Label_66,Label_67,Label_68,Label_69,Label_70,Label_71,Label_72,Label_73,Label_74,Label_75,Label_76,Label_77,Label_78,Label_79,Label_80,Label_81,Label_82,Label_83,Label_84,Label_85,Label_86,Label_87,Label_88,Label_89,Label_90,Label_91,Label_92,Label_93,Label_94,Label_95,Label_96,Label_97,Label_98,Label_99
12,10,0,0,0,0,0,10,0,20,0,0,0,10,10,0,40,0,10,0,10,20,0,0,20,0,0,30,10,0,0,0,10,10,10,0,10,0,0,0,0,0,10,0,0,0,30,0,0,10,0,0,10,10,0,0,0,10,0,10,0,0,10,0,0,0,0,10,10,0,20,10,20,10,10,10,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,10,0,20,0,0,20,10,0,0,10
13,0,0,0,0,20,0,10,0,0,0,0,10,10,0,0,0,20,0,0,0,10,0,10,0,0,10,10,10,0,10,10,0,10,0,0,0,20,10,20,20,10,0,0,20,10,10,10,20,10,20,10,0,0,0,0,0,0,10,0,0,10,0,10,30,0,10,0,10,0,0,0,10,0,20,0,0,0,20,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,10,10,20,0,0
14,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,10,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,10,20,0,0,20,0,0,0,0,0,0,20,0,0,10,0,0,0,0,20,0,0,10,0,0,20,0,0,0,10,0,0,0,0,0
15,0,0,0,0,10,0,0,10,10,0,10,0,0,0,0,0,0,10,10,0,0,0,0,10,0,20,0,0,0,10,10,0,0,20,0,10,10,0,0,0,0,0,10,10,0,0,20,0,10,0,10,0,0,0,0,0,10,0,40,0,0,0,10,10,10,10,0,10,0,10,10,0,10,10,0,10,10,10,10,0,10,0,0,0,10,0,0,0,10,40,40,10,0,0,10,20,0,0,0,0
16,0,0,0,0,0,0,10,10,20,0,10,0,20,10,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,10,10,20,40,0,0,0,0,0,0,0,0,20,0,10,10,0,10,0,0,0,10,10,10,0,10,10,0,10,10,0,0,0,0,20,10,10,10,0,0,0,0,10,0,0,20,0,10,20,0,0,10,0,0,0,10,0,0,10,20,10,0,10,0,10,0,0
17,0,10,0,10,20,10,20,0,10,0,0,10,20,0,0,0,10,0,0,10,10,0,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10,20,10,10,0,10,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,10,0,10,0,0,0,0,10,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0
18,10,0,0,10,20,10,0,10,10,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,10,10,0,10,0,0,10,10,0,0,0,0,10,20,0,0,0,10,10,30,0,10,20,10,0,0,10,10,0,10,0,0,10,0,0,0,0,10,0,10,20,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,30,10,0,10,0,0,0,0,10,0,20,0,0,0,0,0
19,10,10,10,20,10,0,10,10,10,0,0,0,0,10,0,0,0,40,0,0,0,0,10,0,0,20,0,10,0,20,0,0,0,20,10,10,20,10,10,0,0,0,10,20,0,0,0,20,30,0,0,20,10,30,0,0,0,0,10,0,0,10,10,10,10,10,10,10,50,10,0,0,10,0,20,20,10,0,0,0,0,0,10,10,10,10,10,10,0,0,0,0,10,0,10,0,10,10,0,0
20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,20,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0,0,0,20,0,10,0,0,0,0,0,10,0,20,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,10,0,0,20,0,10,0,0,0,0,30,0,0,10,0,0,20,0,10,10,0,0,0,0,0,0,0,10,10,0,20,10,0,0
21,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,10,10,0,0,0,10,20,10,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,10,0,10,10,0,0,0,0,0,0,0,10,0,10,10,0,10,0,10,0,0
22,30,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,20,0,10,10,10,10,0,10,20,10,0,30,0,0,10,10,10,10,0,10,0,10,0,0,0,10,20,0,20,10,0,0,0,0,0,0,0,10,10,0,0,0,10,10,10,0,20,0,0,0,0,0,0,0,0,10,20,10,10,10,0,0,20,0,10,10,0,30,0,10,0,0,10,20,10,20,0,0,30,0,10,0,0,0
23,0,0,10,10,10,10,0,20,10,10,0,0,0,0,0,30,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,10,0,20,0,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,0,0,10,0,0,0,10,30,0,0,10,0,0,20,0,0,0,0,10,10,0,10,0,0,0,0,10,20,10,0,0,20,10,10,0,0,10,0,0,10,0,0,20,10
24,0,10,10,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,10,0,10,10,0,0,0,20,20,0,10,10,0,10,20,10,10,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,10,20,10,0,10,10,0,10,0,0,10,10,10,0,10,0,10,10,10,30,0,10,0,0,0,0
25,10,10,10,0,0,0,0,20,0,0,10,0,10,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,10,0,0,10,10,0,0,0,20,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
26,0,20,10,10,0,0,10,0,0,0,10,0,10,0,0,20,0,0,20,0,10,10,10,0,10,10,10,0,10,0,0,10,10,0,40,20,10,10,20,20,10,0,0,10,10,20,10,30,0,0,0,0,10,0,10,0,10,0,10,20,0,0,0,0,0,0,10,0,0,10,20,0,30,0,10,0,0,10,0,0,20,10,10,0,10,0,20,10,30,10,0,0,0,10,0,10,0,0,10,10
27,10,0,0,10,0,0,0,0,0,20,0,0,10,0,30,0,30,0,0,0,0,10,0,0,10,10,0,10,0,10,0,10,10,0,0,10,20,10,0,0,10,0,0,0,0,20,20,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,10,10,0,10,10,10,10,0,10,10,0,0,10,0,10,20,10,10,0,20,10,20,0,0,10,0,0,20
28,0,20,10,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,20,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10
29,10,10,0,0,0,0,0,10,0,20,10,10,10,10,10,10,10,10,0,0,0,0,0,10,0,10,0,0,0,0,10,20,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,20,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,30,0,10,0,20,0,0,0,0,0,0,0,0
30,20,0,0,0,10,20,0,10,20,10,20,0,0,10,10,0,0,0,10,0,0,20,0,10,20,10,0,10,0,10,10,10,20,10,0,0,10,10,0,10,10,10,0,0,0,0,0,0,10,10,0,0,0,10,10,10,0,30,10,20,0,20,0,0,20,10,0,20,0,10,0,30,0,10,10,0,0,0,0,20,10,30,10,0,0,10,0,0,0,0,0,10,10,0,10,0,30,10,0,10
31,10,10,0,20,10,10,10,10,0,30,10,20,10,0,0,10,30,0,0,10,10,10,10,0,10,10,0,0,20,0,10,0,0,10,0,0,30,0,10,20,10,0,0,0,0,0,10,0,10,0,0,10,10,0,10,0,0,0,0,0,10,0,10,0,60,10,0,0,10,10,20,10,10,10,0,0,10,10,10,10,10,10,10,10,0,0,10,0,0,0,20,0,0,10,0,10,0,10,0,10
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,0,10,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,20,10,0,10,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,20,0,0,0,0,0,0,10,0,10,0,10,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,20,0,0,0,0,10,0,10,0
33,10,0,0,10,20,0,10,10,0,20,10,0,0,0,0,10,0,10,10,0,0,10,10,0,20,0,0,10,0,10,10,10,0,0,10,10,0,0,0,10,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,20,10,10,10,20,0,0,0,30,10,0,0,10,0,0,0,0,10,0,10,10,10,0,0,0,0,10,20,0,0,10,0,10,0,0,10,0,0,10,0,0,0,10,10,30
34,20,0,0,0,10,10,0,10,20,10,20,0,0,0,10,30,10,10,10,10,10,10,10,10,0,10,0,0,10,10,20,10,10,20,0,0,0,10,0,20,10,0,20,0,30,0,0,0,20,0,20,20,10,0,0,10,10,0,0,0,10,0,0,10,0,10,0,10,10,10,0,0,0,10,10,0,10,20,0,0,0,10,0,10,0,10,0,20,0,0,0,10,10,0,0,0,10,10,20,10
35,0,10,0,10,10,0,10,10,0,0,10,10,0,0,0,0,0,30,0,10,0,0,0,40,20,10,0,10,10,0,0,10,0,20,0,10,10,10,10,20,0,10,0,10,20,0,10,0,0,20,0,0,0,10,10,10,0,0,10,0,0,10,0,40,0,10,10,0,20,0,10,0,10,10,20,0,0,0,0,0,0,10,0,10,10,0,0,10,0,10,0,0,0,20,0,0,0,10,0,10
36,0,0,10,0,10,10,0,10,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,20,0,0,0,0,0,0,10,0,0,10,0,10,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,10,10,10,10,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
37,10,0,0,10,0,10,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,10,10,0,0,20,10,10,30,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,10,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,20,10,0,10,10,0,0,20,20,10,10,0,0,0,0,20,0,0,0,0,10,0,10,0
38,10,10,10,0,0,10,0,0,0,10,10,10,40,20,10,20,0,0,0,10,0,20,0,0,10,10,10,0,10,0,0,10,0,0,0,0,0,0,20,0,10,0,0,10,10,0,0,10,0,0,20,10,10,30,30,10,0,10,0,0,0,0,10,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,10
39,10,0,0,10,0,10,0,0,0,10,0,10,0,10,0,0,10,0,0,0,10,0,10,10,0,10,10,0,10,10,10,0,0,10,10,0,0,20,0,10,0,0,0,10,10,20,0,0,0,0,0,0,10,0,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,30,0,0,10,10,10,0,0,0,10,0,0,0,10,0,0,0,0,10,10,10,0,10,0,10,10,0,0
40,10,0,10,0,10,10,0,0,10,10,10,10,0,20,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,20,0,0,10,0,20,10,10,0,10,10,0,10,10,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,10,0,10,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,10,0,0,0,0,0,0,10,20,0,0,0,10,0,0,30,10,10,0,10,0,10,20,0,30,0,0,10,0,0,20,10,0,0,10,0,0,0,10,10,10,20,10,0,10,20,0,20,0,10,0,0,10,0,0,10,10,0,10,0,10,0,0,0,10,0,10,0,0,10,0,10,0,0,10,10,0,10,0,0,0,10,10,10,10,0,0,20,10,0,0,0,0,0,0,0,10
42,0,10,0,0,0,10,30,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,10,20,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,20,10,0,10,0,10,10,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,20,0,10,0,10,0,0,10,0,0,0,0,0,0
43,0,10,0,0,0,30,0,10,10,0,0,20,10,20,0,0,0,0,10,10,10,0,0,10,0,0,20,0,20,10,10,0,10,0,0,10,0,20,10,0,0,0,10,0,0,0,10,10,20,0,10,10,0,10,0,0,10,0,10,0,10,10,10,10,0,0,0,20,10,0,0,0,0,0,10,0,0,20,0,10,0,0,20,20,20,10,0,0,20,10,0,20,0,0,0,10,10,10,0,10
44,0,0,0,20,20,0,0,0,0,10,10,0,10,10,0,0,0,20,10,0,20,10,10,0,10,0,0,0,10,10,0,0,20,10,10,10,10,10,20,0,10,20,0,0,0,0,10,10,0,10,20,20,10,0,10,10,10,0,10,10,0,0,0,10,0,20,0,10,0,0,10,20,0,20,10,0,0,0,0,0,10,10,0,10,0,0,0,0,0,0,0,10,10,20,0,10,10,10,0,0
45,0,10,20,10,10,20,0,20,0,0,0,0,10,10,0,10,10,0,10,0,0,20,0,20,10,10,0,10,10,0,0,0,10,0,10,0,10,0,0,20,0,0,0,0,20,0,0,0,20,20,0,0,0,20,10,10,20,10,10,10,10,0,10,10,10,0,20,10,0,10,10,0,0,10,0,20,0,30,10,10,20,0,0,0,0,10,30,0,0,0,10,10,10,0,0,10,10,0,20,0
46,30,0,10,0,0,0,0,10,10,0,20,0,10,0,10,0,0,10,30,10,20,10,10,0,10,0,20,10,10,0,10,0,0,20,0,0,0,0,10,20,0,0,20,0,0,10,0,0,10,10,0,10,0,0,0,20,20,10,10,10,0,10,20,0,10,10,20,0,0,0,10,0,10,10,20,10,0,20,0,0,0,10,20,20,20,0,10,0,0,10,0,0,0,20,0,0,0,20,10,0
47,0,0,30,0,10,0,0,0,10,0,10,0,0,10,10,0,0,20,0,0,10,0,10,10,0,10,10,10,0,10,0,10,0,0,0,0,0,0,0,20,0,0,0,10,10,20,20,0,0,0,0,0,10,0,20,30,10,10,0,10,0,10,20,0,0,10,10,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,20,10,0,0,20,10,0,10,20,0,0,0,0,0
48,0,0,20,0,0,10,30,0,20,10,10,0,10,0,0,0,0,10,0,0,0,0,10,0,0,0,30,10,10,0,10,10,0,10,0,0,10,0,0,0,0,10,0,0,10,0,10,20,0,10,0,20,0,20,10,10,0,10,0,0,0,30,0,10,0,0,0,0,20,0,50,10,0,0,0,0,0,10,0,10,10,0,10,0,10,0,10,30,0,20,0,0,0,0,10,10,10,0,0,20
49,0,0,0,30,10,10,0,10,0,0,10,20,0,20,0,10,10,0,0,20,0,10,0,20,0,0,0,10,10,0,0,0,0,0,10,0,10,0,10,10,20,10,20,0,20,0,0,0,0,0,0,0,10,10,0,0,20,10,10,0,0,0,0,0,10,10,10,0,20,0,0,10,0,0,10,0,0,0,10,10,20,0,30,0,0,10,0,0,10,10,10,0,0,10,0,10,30,10,20,0
50,0,0,0,0,0,10,10,20,10,10,0,10,0,10,0,10,10,0,0,0,0,0,10,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,10,20,0,10,0,20,0,0,10,0,20,0,10,0,0,0,0,0,0,10,0,10,0,0,0,0,0,20,10,0,0,0,10,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0,0,0
51,20,0,20,0,0,0,0,0,20,0,0,0,10,0,0,10,0,10,0,0,10,20,10,20,10,10,0,0,0,0,0,0,0,10,10,0,0,10,20,0,0,10,0,10,0,0,0,0,20,30,0,10,0,0,0,10,0,30,0,0,20,0,10,0,10,0,0,0,10,0,10,10,0,0,0,0,10,0,20,20,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,10,10,10,0,0
52,0,0,0,0,10,10,0,0,0,0,10,0,10,10,0,0,10,0,0,0,0,20,0,0,20,0,20,0,0,10,0,10,0,0,10,20,10,10,0,0,0,10,10,10,0,0,0,0,0,20,0,10,10,10,0,10,0,10,0,30,0,10,0,0,0,0,0,10,0,0,30,10,0,10,20,20,10,0,0,0,0,20,10,10,0,10,0,10,0,0,0,0,0,0,10,0,0,0,20,10
53,10,30,0,20,0,10,0,0,20,10,0,30,0,0,20,0,10,10,0,30,0,0,10,0,20,20,10,10,0,10,0,10,0,0,0,10,10,20,0,0,20,0,20,0,10,20,10,0,0,0,10,0,0,0,10,10,0,10,10,10,20,0,10,0,10,0,10,0,0,0,10,0,10,0,0,0,0,10,0,10,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,20,0,0,0,10
54,0,10,0,0,0,0,0,0,10,10,0,0,20,10,20,0,10,0,30,0,0,10,10,10,10,0,10,0,10,0,20,0,10,0,0,20,0,20,0,0,10,30,0,0,0,10,20,10,10,0,0,0,0,0,10,0,20,0,20,10,0,0,10,10,0,0,0,20,0,10,0,0,0,10,20,10,20,10,0,20,0,0,0,0,0,0,10,20,10,10,0,0,0,10,10,0,0,20,0,0
55,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,10,10,0,10,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,20,0,0,0,10,0,0,10,0,0,0,0,0,10,20,0,0,0,0,0,0,20,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0
56,0,10,10,10,0,0,0,0,10,0,20,0,10,10,0,10,0,20,0,0,20,10,0,0,0,0,0,0,10,10,20,0,10,0,0,0,10,0,0,0,20,0,10,0,0,10,40,0,0,10,10,30,20,0,0,0,10,10,10,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,10,0,0,0,0,10,0,0,20,10,0,0,10,0,0,0,0,20,10,20,0,10,0,10,0
57,40,0,10,0,0,10,10,0,10,0,0,10,0,10,0,0,10,0,10,10,20,0,0,0,20,0,10,0,0,10,10,20,0,10,0,30,0,0,10,10,10,10,10,10,0,0,0,10,0,0,0,20,10,10,0,0,10,0,20,0,0,0,0,0,20,10,10,10,10,10,0,0,10,0,0,0,10,0,10,10,10,0,0,10,10,0,0,0,10,20,10,0,0,0,0,0,10,10,20,10
58,0,0,10,10,10,10,10,20,20,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,10,10,0,20,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,20,0,0,0,10,10,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,10,10,0,10
59,10,10,20,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,10,10,0,0,10,10,10,0,0,10,10,0,0,0,0,10,10,20,0,0,10,0,10,10,10,0,0,10,0,0,10,0,0,0,20,0,10,0,10,10,0,0,0,0,30,10,0,0,0,0,0,0,0,10,10,20,0,0,10,10,10,10,20,0,0,0,0,0,0,10,0,0,0
60,0,20,0,10,0,10,10,0,10,10,0,0,10,0,0,0,0,0,0,20,10,20,20,10,0,0,0,0,10,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,20,10,20,0,10,0,0,10,0,0,0,0,0,10,10,0,10,0,20,0,10,10,0,10,0,0,30,0,20,10,0,0,0,10,0,10,10,10,0,20,0,0,10,0,0,0,10,10,10,10,0
61,0,0,10,0,20,0,0,10,0,10,0,0,0,10,10,20,10,0,0,10,0,0,0,10,10,0,10,20,0,0,10,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,10,0,0,10,10,10,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,10,0,0,0,30,0
62,0,10,10,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,20,0,10,0,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,10,0,10,0,10,0,0,0,0,0,30,0,0,10,20,0,0,0,0,0,10,10,0,0,10,10,10,0,0,0,0,0,10,10,0,10,0,0,0,0,10,10
63,30,10,10,30,10,20,30,10,0,0,20,10,10,10,20,20,0,0,0,30,0,10,10,0,0,0,0,10,10,10,0,10,0,10,0,10,0,10,10,20,10,0,0,0,10,10,0,0,20,0,10,0,0,0,0,0,20,0,10,0,0,10,0,0,0,10,0,0,20,0,20,10,0,10,10,0,0,30,0,0,20,10,10,0,10,0,0,10,0,0,0,0,30,0,0,10,0,10,10,0
